"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Ryan Wurts; Ashby Bodine","K2",1000,"Men",245.3,"Heat","1","Juvenile","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","2 Event #328: Mens Juvenile K-2 1000m Heat 2"
"Jackson Plymale; Chauncey Bevin","K2",1000,"Men",246.26,"Heat","2","Juvenile","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","2 Event #328: Mens Juvenile K-2 1000m Heat 2"
"Dylan Anacleto-Black; Jasper Caddell","K2",1000,"Men",247.58,"Heat","3","Juvenile","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","2 Event #328: Mens Juvenile K-2 1000m Heat 2"
"Stephen Wang; Alexander Dmitriev","K2",1000,"Men",249.64,"Heat","4","Juvenile","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","2 Event #328: Mens Juvenile K-2 1000m Heat 2"
"Dylan Boeholt; Owen Chiou","K2",1000,"Men",259.67,"Heat","5","Juvenile","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","2 Event #328: Mens Juvenile K-2 1000m Heat 2"
"Ethan Vasquez; Kristian McIntosh","K2",1000,"Men",261.61,"Heat","6","Juvenile","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","2 Event #328: Mens Juvenile K-2 1000m Heat 2"
"Lane Hopkins","K2",1000,"Men",NA,"Heat","DNS","Juvenile","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","2 Event #328: Mens Juvenile K-2 1000m Heat 2"
"Alex Brent; Matthew Koehler","K2",1000,"Men",217.91,"Heat","1","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","3 Event #307: Mens Open K-2 1000m Heat 1"
"Strashenko Ivan; Edward Colhoun","K2",1000,"Men",222.69,"Heat","2","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","3 Event #307: Mens Open K-2 1000m Heat 1"
"Nathaniel Errez; Thomas Crockett","K2",1000,"Men",225.69,"Heat","3","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","3 Event #307: Mens Open K-2 1000m Heat 1"
"Michael Lanyon; Cameron Antifave","K2",1000,"Men",226.68,"Heat","4","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","3 Event #307: Mens Open K-2 1000m Heat 1"
"Jacob Zikan; Aaron Small","K2",1000,"Men",227.46,"Heat","5","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","3 Event #307: Mens Open K-2 1000m Heat 1"
"Lucas Mortensen; Marvin Bader","K2",1000,"Men",229.89,"Heat","6","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","3 Event #307: Mens Open K-2 1000m Heat 1"
"Peter Prinos; Nandu Thanaraiselvam","K2",1000,"Men",231.1,"Heat","7","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","3 Event #307: Mens Open K-2 1000m Heat 1"
"Matao Buist; Stanley Netherton","K2",1000,"Men",233.61,"Heat","1","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","4 Event #307: Mens Open K-2 1000m Heat 2"
"Zachary Alva; Jasper Caddell","K2",1000,"Men",234.39,"Heat","2","Open","Houk 2018",6,9,2018,"yes"," ","39th Ted Houk Memorial Regatta","4 Event #307: Mens Open K-2 1000m Heat 2"
