name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Allyson Chiou,C1,200,Women,58.911,heat,6th,2000,OHR 2016,9,23,2016,yes,NA,NA,C1 Women 200m (2000) Heat II
Allyson Chiou,C1,200,Women,57.732,semis,5th,2000,OHR 2016,9,23,2016,yes,NA,NA,C1 Women 200m (2000) Semi-final I
Andreea Ghizila,C1,500,Women,149.643,heat,5th,2000,OHR 2016,9,23,2016,yes,NA,NA,NA
Andreea Ghizila,C1,500,Women,149.2,semis,4th,2000,OHR 2016,9,23,2016,yes,NA,NA,NA
Andreea Ghizila; Allyson Chiou,C2,200,Women,53.932,heat,5th,2000,OHR 2016,9,23,2016,yes,NA,NA,C2 Women 200m (2000) Heat II
Andreea Ghizila; Allyson Chiou,C2,200,Women,53.97,semis,3rd,2000,OHR 2016,9,23,2016,yes,NA,NA,C2 Women 200m (2000) Semi-final I
Andreea Ghizila; Allyson Chiou,C2,200,Women,54.369,final A,9th,2000,OHR 2016,9,23,2016,yes,NA,NA,C2 Women 200m (2000) Final A
Andreea Ghizila; Olivia Crocker,C2,200,Women,54.741,final A,7th,1999,OHR 2016,9,23,2016,yes,NA,NA,C2 Women 200m (1999) Final A
Anna Martinson,C1,200,Women,68.385,heat,8th,1999,OHR 2016,9,23,2016,yes,NA,NA,K1 Women 200m (1999) Heat II
Anna Martinson,C1,1000,Women,375.599,final A,9th,1999,OHR 2016,9,23,2016,yes,NA,NA,C1 Women 1000m (1999) Final A
Aukai Manson,K1,200,Men,42.573,heat,NA,1999,OHR 2016,9,23,2016,yes,NA,NA,NA
Aukai Manson,K1,200,Men,42.286,semis,NA,1999,OHR 2016,9,23,2016,yes,NA,NA,NA
Aukai Manson,K1,500,Men,112.17,heat,NA,1999,OHR 2016,9,23,2016,yes,NA,NA,NA
Aukai Manson,K1,500,Men,113.677,semis,NA,1999,OHR 2016,9,23,2016,yes,NA,NA,NA
Aukai Manson; Jack Capper; Justin Barker; Kyle Field,K4,200,Men,36.511,heat,5th,1999-2001,OHR 2016,9,23,2016,yes,NA,NA,K4 Men 200m (1999-2001) Heat III
Aukai Manson; Jack Capper; Justin Barker; Kyle Field,K4,200,Men,39.054,semis,8th,1999-2001,OHR 2016,9,23,2016,yes,NA,NA,K4 Men 200m (1999-2001) Semi-final II
Bria Cornforth,K1,200,Women,55.968,heat,8th,1999,OHR 2016,9,23,2016,yes,NA,NA,K1 Women 200m (1999) Heat II
Bria Cornforth,K1,1000,Women,283.466,heat,7th,1999,OHR 2016,9,23,2016,yes,NA,NA,K1 Women 1000m (1999) Heat I
Bria Cornforth,K1,1000,Women,292.497,semis,9th,1999,OHR 2016,9,23,2016,yes,NA,NA,K1 Women 1000m (1999) Semi-final II
Bria Cornforth; Ina Poecher; Catherine Wilborn; Waileia Defries,K4,200,Women,44.612,heat,7th,1999-2001,OHR 2016,9,23,2016,yes,NA,NA,K4 Women 200m (1999-2001) Heat II
Bria Cornforth; Ina Poecher; Catherine Wilborn; Waileia Defries,K4,200,Women,44.586,semis,10th,1999-2001,OHR 2016,9,23,2016,yes,NA,NA,K4 Women 200m (1999-2001) Semi-final I
Brice Anderson; Paul Chevallier,C2,200,Men,47.229,heat,8th,2000,OHR 2016,9,23,2016,yes,NA,NA,C2 Men 200m (2000) Heat I
Brice Anderson; Paul Chevallier,C2,200,Men,46.999,semis,7th,2000,OHR 2016,9,23,2016,yes,NA,NA,C2 Men 200m (2000) Semi-final I
Catherine Wilborn,K1,1000,Women,300.746,heat,7th,1999,OHR 2016,9,23,2016,yes,NA,NA,K2 Women 1000m (1999) Heat III
Catherine Wilborn; Ina Poecher,K2,200,Women,48.038,heat,8th,1999,OHR 2016,9,23,2016,yes,NA,NA,K2 Women 200m (1999) Heat II
Chris Norton,K1,1000,Men,264.355,heat,NA,1999,OHR 2016,9,23,2016,yes,NA,NA,NA
Chris Norton; Ethan Ky,K2,200,Men,42.06,heat,9th,1999,OHR 2016,9,23,2016,yes,NA,NA,K2 Men 200m (1999) Heat II
Chris Norton; Ethan Ky,K2,1000,Men,248.828,heat,7th,1999,OHR 2016,9,23,2016,yes,NA,NA,K2 Men 1000m (1999) Heat III
Chris Norton; Ethan Ky,K2,1000,Men,251.229,semis,8th,1999,OHR 2016,9,23,2016,yes,NA,NA,K2 Men 1000m (1999) Semi-final II
Edward Surles,C1,1000,Men,288.512,heat,4th,2001,OHR 2016,9,23,2016,yes,NA,NA,C1 Men 1000m (2001) Heat I
Edward Surles,C1,1000,Men,282.595,semis,3rd,2001,OHR 2016,9,23,2016,yes,NA,NA,C1 Men 1000m (2001) Semi-final II
