"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Rusty Herbert; Karen E. Herbert","K2",500,"Mixed",161.09,"Final","1","Mas","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","2 Event #709: K-2 Mixed Mas D2 500m Final"
"Jr. Erickson; Virginia Gilliard","K2",500,"Mixed",156.78,"Final","1","Mas","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","2 Event #710: K-2 Mixed Mas E2 500m Final"
"Gerrie Hashisaki; Karol Jan Osusky","K2",500,"Mixed",157.26,"Final","2","Mas","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","2 Event #710: K-2 Mixed Mas E2 500m Final"
"Nancy Irene Bragg; Billy Ray Bragg","K2",500,"Mixed",235.88,"Final","3","Mas","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","2 Event #710: K-2 Mixed Mas E2 500m Final"
"Sherry Andrusiak Mullin","K1",500,"Women",161.63,"Final","1","Novice","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","3 Event #663: K-1 Women's Novice A3 500m Final"
"Dianne Mitchell","K1",500,"Women",266.85,"Final","2","Novice","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","3 Event #663: K-1 Women's Novice A3 500m Final"
"Joe Jacobi","K1",500,"Men",132.16,"Final","1","Novice","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","4 Event #661: K-1 Men's Novice B3 500m Final"
"Michael McGraw","K1",500,"Men",145.89,"Final","2","Novice","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","4 Event #661: K-1 Men's Novice B3 500m Final"
"Joshua Barrow","K1",500,"Men",153.09,"Final","3","Novice","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","4 Event #661: K-1 Men's Novice B3 500m Final"
"Kurt Kaunzinger","K1",500,"Men",131.09,"Final","1","Novice","US Masters Nationals 2012",8,26,2012,"yes"," ","USACK Sprint National Championships","4 Event #662: K-1 Men's Novice C3 500m Final"
