"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Kelly Rhodes","K1",1000,"Women",294.29,"Final","1","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","136 Event #110: K-1 Master B Womens 1000m Final "
"Elizabeth Holmes","K1",1000,"Women",301.03,"Final","2","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","136 Event #110: K-1 Master B Womens 1000m Final "
"Linda Aragon","K1",1000,"Women",346.4,"Final","4","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","136 Event #110: K-1 Master B Womens 1000m Final "
"Sydney Fleming","K1",1000,"Women",415.37,"Final","5","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","136 Event #110: K-1 Master B Womens 1000m Final "
"Lorraine Gershun","K1",1000,"Women",421.36,"Final","6","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","136 Event #110: K-1 Master B Womens 1000m Final "
"Leslie Roberts","K1",1000,"Women",NA,"Final","","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","136 Event #110: K-1 Master B Womens 1000m Final "
"Lisa Ramm","K1",1000,"Women",317.77,"Final","1","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","136.1 Event #123: K-1 Master A Womens 1000m Final "
"Steve Schummer","C1",1000,"Men",315.41,"Final","1","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","140 Event #114: C-1 Master B Mens 1000m Final "
"Andrew Story","C1",1000,"Men",321.68,"Final","2","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","140 Event #114: C-1 Master B Mens 1000m Final "
"Raynald Mercado","C1",1000,"Men",334.25,"Final","3","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","140 Event #114: C-1 Master B Mens 1000m Final "
"Ed Goldthwaite","C1",1000,"Men",357.98,"Final","4","Mas","US Masters Nationals 2017",8,2,2017,"yes"," ","USA Canoe/Kayak Sprint National Championships","140 Event #114: C-1 Master B Mens 1000m Final "
