name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Brock Rawstron,K1,1000,Men,259.04,Heat,1,Senior,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,2 Event #2: K-1 M Sr 1000 Heat 2
Eric Moll,K1,1000,Men,261.6,Heat,2,Senior,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,2 Event #2: K-1 M Sr 1000 Heat 2
Sean Franklin,K1,1000,Men,270.03,Heat,3,Senior,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,2 Event #2: K-1 M Sr 1000 Heat 2
Donald Kiesling,K1,1000,Men,276.64,Heat,4,Senior,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,2 Event #2: K-1 M Sr 1000 Heat 2
Jeff Raymond,K1,1000,Men,279.63,Heat,5,Senior,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,2 Event #2: K-1 M Sr 1000 Heat 2
Wesley Erikson,K1,1000,Men,290.01,Heat,6,Senior,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,2 Event #2: K-1 M Sr 1000 Heat 2
John George,K1,1000,Men,306.9,Heat,7,Senior,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,2 Event #2: K-1 M Sr 1000 Heat 2
Robert Estelle,K1,1000,Men,308.76,Heat,8,Senior,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,2 Event #2: K-1 M Sr 1000 Heat 2
Katy Hill,K1,1000,Women,309.41,Heat,1,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Molly McComas,K1,1000,Women,313.91,Heat,2,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Molly Timmons,K1,1000,Women,335.32,Heat,3,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Jessie Mitchell,K1,1000,Women,337.57,Heat,4,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Kailey Hansen,K1,1000,Women,353.97,Heat,5,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Sara Mitchell,K1,1000,Women,368.08,Heat,6,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Mclane Harrington,K1,1000,Women,370.39,Heat,7,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Oriana Lavilla,K1,1000,Women,387.9,Heat,8,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Olivia Jensen,K1,1000,Women,425.78,Heat,9,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Daphne Austin,K1,1000,Women,440.32,Heat,10,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,3 Event #15: K-1 W Ban 1000 Heat 1
Abbie Barber,K1,1000,Women,344.03,Heat,1,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Mia Overton,K1,1000,Women,366.94,Heat,2,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Bailey Nurmia,K1,1000,Women,380.4,Heat,3,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Emma Metzger,K1,1000,Women,395.77,Heat,4,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Karin Nord,K1,1000,Women,406.37,Heat,5,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Adrienne Remijan,K1,1000,Women,446.68,Heat,6,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Hannah Harris,K1,1000,Women,448.5,Heat,7,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Abby Ernst,K1,1000,Women,470.81,Heat,8,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Evelyn Brown,K1,1000,Women,NA,Heat,DNF,Bantam,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,4 Event #15: K-1 W Ban 1000 Heat 2
Ken Muir,K1,1000,Men,269.27,Heat,1,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,5 Event #19: K-1 M Juv 1000 Heat 1
Nicholas Toering,K1,1000,Men,269.87,Heat,2,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,5 Event #19: K-1 M Juv 1000 Heat 1
Elliot Hoyt,K1,1000,Men,280.09,Heat,3,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,5 Event #19: K-1 M Juv 1000 Heat 1
Keith Kelleway,K1,1000,Men,285.15,Heat,4,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,5 Event #19: K-1 M Juv 1000 Heat 1
David Johnson,K1,1000,Men,290.3,Heat,5,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,5 Event #19: K-1 M Juv 1000 Heat 1
Adam Poole,K1,1000,Men,300.05,Heat,6,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,5 Event #19: K-1 M Juv 1000 Heat 1
Troy Solly,K1,1000,Men,NA,Heat,SCR,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,5 Event #19: K-1 M Juv 1000 Heat 1
Rhodric Bond,K1,1000,Men,268.46,Heat,1,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,6 Event #19: K-1 M Juv 1000 Heat 2
Nick Hanoian,K1,1000,Men,269.33,Heat,2,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,6 Event #19: K-1 M Juv 1000 Heat 2
Cedric Bond,K1,1000,Men,275.84,Heat,3,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,6 Event #19: K-1 M Juv 1000 Heat 2
Brian Stopoulos,K1,1000,Men,283.23,Heat,4,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,6 Event #19: K-1 M Juv 1000 Heat 2
Nate Anderson,K1,1000,Men,288.24,Heat,5,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,6 Event #19: K-1 M Juv 1000 Heat 2
Mica Leuba,K1,1000,Men,292.78,Heat,6,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,6 Event #19: K-1 M Juv 1000 Heat 2
Forrest Manant,K1,1000,Men,297.28,Heat,7,Juvenile,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,6 Event #19: K-1 M Juv 1000 Heat 2
Dorin Popa,K1,1000,Men,298.78,Heat,1,Mas,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,7 Event #14: K-1 M Mas 1000 Heat 1
Michael Gregory,K1,1000,Men,310.75,Heat,2,Mas,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,7 Event #14: K-1 M Mas 1000 Heat 1
Grant Rawstron,K1,1000,Men,330.46,Heat,3,Mas,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,7 Event #14: K-1 M Mas 1000 Heat 1
Dave Muir,K1,1000,Men,374.16,Heat,4,Mas,Houk 2006,6,17,2006,yes, ,Ted Houk Memorial Regatta,7 Event #14: K-1 M Mas 1000 Heat 1
