"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Craig Spence","C1",1000,"Men",251.38,"Heat","1","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"Gavin Jaeger-Freeborn","C1",1000,"Men",253.53,"Heat","2","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"Tyler Laidlaw","C1",1000,"Men",255.114,"Heat","3","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"David Provost","C1",1000,"Men",257.104,"Heat","4","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"Robin Kendall","C1",1000,"Men",259.442,"Heat","5","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"Lucas Stringer","C1",1000,"Men",262.57,"Heat","6","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"Edgar C Désy","C1",1000,"Men",286.939,"Heat","7","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"Clément Bouchard","C1",1000,"Men",288.605,"Heat","8","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"William Mann","C1",1000,"Men",298.17,"Heat","9","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 1"
"Roland Varga","C1",1000,"Men",251.403,"Heat","1","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Kieran Moorfield-Yee","C1",1000,"Men",252.767,"Heat","2","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Foster Salpeter","C1",1000,"Men",261.237,"Heat","3","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Mason Koch","C1",1000,"Men",261.605,"Heat","4","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Adam Richard","C1",1000,"Men",266.815,"Heat","5","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Jayden Hingley","C1",1000,"Men",269.429,"Heat","6","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Jayden Terauds","C1",1000,"Men",283.05,"Heat","7","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Jacob Merrill-Arpin","C1",1000,"Men",289.234,"Heat","8","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Louis Couture","C1",1000,"Men",290.386,"Heat","9","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 2"
"Drew Hodges","C1",1000,"Men",249.64,"Heat","1","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Isaac Finkelstein","C1",1000,"Men",252.97,"Heat","2","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Alec Sibthorpe","C1",1000,"Men",267.053,"Heat","3","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Matthew Sampson","C1",1000,"Men",267.099,"Heat","4","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Nikolas Favreau-Regimballe","C1",1000,"Men",267.245,"Heat","5","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Matthew O'Neill","C1",1000,"Men",272.142,"Heat","6","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Logan Thom","C1",1000,"Men",274.464,"Heat","7","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Eric Malogrosz","C1",1000,"Men",298.251,"Heat","8","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Rémi Bergeron","C1",1000,"Men",317.012,"Heat","9","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 3"
"Connor Fitzpatrick","C1",1000,"Men",254.659,"Heat","1","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Philipe Turcanu","C1",1000,"Men",256.815,"Heat","2","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Stephane Richard","C1",1000,"Men",264.238,"Heat","3","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Cian Brushett","C1",1000,"Men",268.354,"Heat","4","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Raphaël Nadeau","C1",1000,"Men",273.847,"Heat","5","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Conor O'Neill","C1",1000,"Men",279.016,"Heat","6","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Simon Coallier-Morissette","C1",1000,"Men",281.77,"Heat","7","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Médérick Desrochers","C1",1000,"Men",294.103,"Heat","8","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Daniel Royal","C1",1000,"Men",301.461,"Heat","9","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 4"
"Mark James","C1",1000,"Men",252.784,"Heat","1","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Ben Tardioli","C1",1000,"Men",260.477,"Heat","2","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Douglas Ellery","C1",1000,"Men",261.445,"Heat","3","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Alix Plomteux","C1",1000,"Men",262.005,"Heat","4","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Marc Cinq-Mars","C1",1000,"Men",265.279,"Heat","5","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Charles Croteau","C1",1000,"Men",280.476,"Heat","6","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Matthew Koch","C1",1000,"Men",287.63,"Heat","7","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Frédéric Hallé","C1",1000,"Men",293.363,"Heat","8","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Kyle Perrier","C1",1000,"Men",294.019,"Heat","9","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 5"
"Stephen Frodsham","C1",1000,"Men",249.054,"Heat","1","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 6"
"Bret Himmelman","C1",1000,"Men",251.006,"Heat","2","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 6"
"Brady Garcia","C1",1000,"Men",259.077,"Heat","3","Open","Canadian Trials 3 2018",6,22,2018,"yes","","Candian Trials 3","Hommes - Men C-1 1000m Heat 6"
