"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Anna West","K1",1000,"Women",303,"Heat","1","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 1"
"Alea Macey","K1",1000,"Women",308,"Heat","2","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 1"
"Jennifer Gunn","K1",1000,"Women",319,"Heat","3","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 1"
"Savanna Boyle","K1",1000,"Women",321,"Heat","4","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 1"
"Amelia Bowden","K1",1000,"Women",323,"Heat","5","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 1"
"Erica McArthur","K1",1000,"Women",289,"Heat","1","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 2"
"Catherine Trask","K1",1000,"Women",295,"Heat","2","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 2"
"Bronwyn Arundel","K1",1000,"Women",297,"Heat","3","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 2"
"Sherry Hunt","K1",1000,"Women",333,"Heat","4","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 2"
"Alex Gyarmati","K1",1000,"Women",379,"Heat","5","Senior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Sr  1000m Heat 2"
"Shannon Gibson","K1",500,"Women",NA,"Final","dns","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Lauren Austin","K1",500,"Women",149,"Final","1","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Lizzie Resta","K1",500,"Women",155,"Final","2","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Tashi Green","K1",500,"Women",156,"Final","3","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Brianna Griffith","K1",500,"Women",162,"Final","4","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Gill Fedechko","K1",500,"Women",167,"Final","5","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Leah Kay","K1",500,"Women",168,"Final","6","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Amina Saleh","K1",500,"Women",169,"Final","7","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Megan Palmer","K1",500,"Women",174,"Final","8","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-1W Ban  500m Final"
"Sean Franklin; Wes Hammer; Dion Maxwell; Carl McBeath","K4",500,"Men",141,"Final","1","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-4M Ban  500m Final"
"Chris Abbott; Cody Franklin; Ross Hengal; Sean McBeath","K4",500,"Men",187,"Final","2","Bantam","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-4M Ban  500m Final"
"Leif Einarson","K4",1000,"Men",228,"Final","NA","Junior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-4M Jr  1000m Final"
"Matthew Mikes","K4",1000,"Men",228,"Final","NA","Junior","Houk 2000",6,NA,2000,"yes","NA","Ted Houk Regatta","K-4M Jr  1000m Final"
