"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Elisa Stodden","K1",500,"Women",155.38,"Heat","1","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Marlena Pesek","K1",500,"Women",156.67,"Heat","2","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Jordan Einarson","K1",500,"Women",162.25,"Heat","3","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Katrine Kaarsmonker","K1",500,"Women",164.35,"Heat","4","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Miyo Tubridy","K1",500,"Women",172.82,"Heat","5","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Miranda Turner","K1",500,"Women",183.2,"Heat","6","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Gelsey Kurrasch","K1",500,"Women",272.19,"Heat","7","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Abby Nichols","K1",500,"Women",NA,"Heat","dns","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Melanie Nicol","K1",500,"Women",NA,"Heat","dns","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 1 : 500 meters"
"Bronwyn Arundel","K1",500,"Women",168.45,"Heat","1","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 2 : 500 meters"
"Monica Redmond","K1",500,"Women",179.45,"Heat","2","Juvenile","Houk 1998",6,NA,1998,"yes","NA","Ted Houk Regatta","Juvenile Women K-1 Heat 2 : 500 meters"
