"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Jennifer Gunn","K1",500,"Women",160.2,"Final","1","Bantam","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-1 W Ban 500m "
"Leah Kay","K1",500,"Women",168.8,"Final","2","Bantam","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-1 W Ban 500m "
"Amanda Renton","K1",500,"Women",170.8,"Final","3","Bantam","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-1 W Ban 500m "
"Stefan Einarson; Wes Hammer; Rob Orr; Evan Wright","K4",500,"Men",138,"Final","1","Bantam","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-4 M Ban 500m "
"Riley Doyle; Owen Kelly; Kyle McPherson; Reed McPherson","K4",500,"Men",157.5,"Final","2","Bantam","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-4 M Ban 500m "
"Farron Fedechko; Matthew Mikes","K2",1000,"Men",231.6,"Final","1","Senior","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-2 M Sr 1000m "
"Girts Beitlers; Rocky Coleman","K2",1000,"Men",231.8,"Final","2","Senior","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-2 M Sr 1000m "
"Scott Matterson; Trevor McArthur; Brock Rawston; Sean Wright","K4",1000,"Men",244.9,"Final","1","Junior","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-4 M Jr 1000m "
"Stefan Einarson; Wes Hammer; Rob Orr; Evan Wright","K4",1000,"Men",283.8,"Final","2","Junior","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-4 M Jr 1000m "
"Matthew Mikes","K1",1000,"Men",249.6,"Final","1","Junior","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-1 M Jr 1000m "
"Brock Rawstron","K1",1000,"Men",251.8,"Final","2","Junior","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-1 M Jr 1000m "
"Sean Wright","K1",1000,"Men",265.4,"Final","3","Junior","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","K-1 M Jr 1000m "
"Ryan Smith","C1",1000,"Men",303.1,"Final","1","Junior","Houk 1999",6,NA,1999,"yes","NA","Ted Houk Regatta","C-1 M Jr 1000m "
