name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Charlie Johnson; Sean McBeath; Noah Skartvedt; Ted Wirsching,K4,500,Men,177.09,Final,1,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #48, Event #43: K-4M Ban 500m Final"
Andrew Elliott; Chris Queitzsch; Dave Ueland; Luke Wigren,K4,500,Men,189.68,Final,2,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #48, Event #43: K-4M Ban 500m Final"
Dave Ueland,C1,500,Men,179.65,Final,1,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #52, Event #45: C-1M Ban 500m Final"
Chris Abbott,C1,500,Men,198.3,Final,2,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #52, Event #45: C-1M Ban 500m Final"
Chris Queitzsch,C1,500,Men,225.31,Final,3,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #52, Event #45: C-1M Ban 500m Final"
Brian Hammer; Ken Muir,K2,500,Men,168.15,Final,1,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #61, Event #60: K-2M Ban 500m Final"
Andrew Elliott; Luke Wigren,K2,500,Men,170.83,Final,2,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #61, Event #60: K-2M Ban 500m Final"
Noah Skartvedt; Ted Wirsching,K2,500,Men,183.53,Final,3,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #61, Event #60: K-2M Ban 500m Final"
Charlie Johnson; Sean McBeath,K2,500,Men,228.61,Final,4,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #61, Event #60: K-2M Ban 500m Final"
Chris Queitzsch; Dave Ueland,C2,500,Men,188.59,Final,1,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #62, Event #62: C-2M Ban 500m Final"
Luke Wigren,K1,500,Men,175.18,Final,1,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #74, Event #75: K-1M Ban 500m Final"
Ken Muir,K1,500,Men,182.7,Final,2,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #74, Event #75: K-1M Ban 500m Final"
Brian Hammer,K1,500,Men,187.59,Final,3,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #74, Event #75: K-1M Ban 500m Final"
Ted Wirsching,K1,500,Men,189.02,Final,4,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #74, Event #75: K-1M Ban 500m Final"
Charlie Johnson,K1,500,Men,213.25,Final,5,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #74, Event #75: K-1M Ban 500m Final"
Sean McBeath,K1,500,Men,229.56,Final,6,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #74, Event #75: K-1M Ban 500m Final"
Andrew Elliott,K1,500,Men,230.36,Final,7,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #74, Event #75: K-1M Ban 500m Final"
Noah Skartvedt,K1,500,Men,274.57,Final,8,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #74, Event #75: K-1M Ban 500m Final"
Andrew Elliott; Chris Queitzsch; Luke Wigren; Dave Ueland,C4,500,Mixed,202.36,Final,1,Bantam,Houk 2002,6,16,2002,yes,NA,Ted Houk Regatta,"Race #76, Event #77: C-4X Ban 500m Final"
Charlie Moran,K1,1000,Men,293.04,Heat,1,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #1, Event #10: K-1M Juv 1000m Heat 1"
Sean Franklin,K1,1000,Men,297.99,Heat,2,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #1, Event #10: K-1M Juv 1000m Heat 1"
Mark Gifford,K1,1000,Men,298.93,Heat,3,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #1, Event #10: K-1M Juv 1000m Heat 1"
Luke Wigren,K1,1000,Men,336.05,Heat,4,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #1, Event #10: K-1M Juv 1000m Heat 1"
Ted Wirsching,K1,1000,Men,360.61,Heat,5,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #1, Event #10: K-1M Juv 1000m Heat 1"
Charlie Johnson,K1,1000,Men,389.74,Heat,6,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #1, Event #10: K-1M Juv 1000m Heat 1"
Andrew Elliott,K1,1000,Men,412.95,Heat,7,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #1, Event #10: K-1M Juv 1000m Heat 1"
Noah Skartvedt,K1,1000,Men,436.95,Heat,8,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #1, Event #10: K-1M Juv 1000m Heat 1"
Wes Hammer,K1,1000,Men,287.7,Heat,1,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #2, Event #10: K-1M Juv 1000m Heat 2"
Graham Raynor,K1,1000,Men,292.5,Heat,2,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #2, Event #10: K-1M Juv 1000m Heat 2"
Owen Kelly,K1,1000,Men,294.01,Heat,3,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #2, Event #10: K-1M Juv 1000m Heat 2"
Spenser Pothier,K1,1000,Men,298.27,Heat,4,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #2, Event #10: K-1M Juv 1000m Heat 2"
Niko Skartvedt,K1,1000,Men,358.12,Heat,5,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #2, Event #10: K-1M Juv 1000m Heat 2"
Ken Muir,K1,1000,Men,362,Heat,6,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #2, Event #10: K-1M Juv 1000m Heat 2"
Brian Hammer,K1,1000,Men,367.9,Heat,7,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #2, Event #10: K-1M Juv 1000m Heat 2"
Spenser Pothier,K1,1000,Men,310.96,Semis,1,Juvenile,Houk 2002,6,15,2002,yes,NA,Ted Houk Regatta,"Race #11, Event #10: K-1M Juv 1000m Semifinal"
