name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Petri Alva,K1,1000,Men,270.985,Heat,1,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H1. Mens 1000m Bantam K1 Heat 1
Jackson Malone,K1,1000,Men,281.645,Heat,2,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H1. Mens 1000m Bantam K1 Heat 1
Pierce Haynes,K1,1000,Men,299.915,Heat,3,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H1. Mens 1000m Bantam K1 Heat 1
Jack Carlson,K1,1000,Men,301.805,Heat,4,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H1. Mens 1000m Bantam K1 Heat 1
Shane Meek,K1,1000,Men,303.741,Heat,5,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H1. Mens 1000m Bantam K1 Heat 1
Karl Sorocco,K1,1000,Men,353.197,Heat,6,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H1. Mens 1000m Bantam K1 Heat 1
Coleton McCoy,K1,1000,Men,375.873,Heat,7,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H1. Mens 1000m Bantam K1 Heat 1
Vaughn Schenk,K1,1000,Men,263.657,Heat,1,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H2. Mens 1000m Bantam K1 Heat 2
Austin Copper,K1,1000,Men,286.739,Heat,2,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H2. Mens 1000m Bantam K1 Heat 2
Abhinav Erukulapati,K1,1000,Men,297.248,Heat,3,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H2. Mens 1000m Bantam K1 Heat 2
Noah Mack,K1,1000,Men,308.572,Heat,4,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H2. Mens 1000m Bantam K1 Heat 2
Paulo Ferreira,K1,1000,Men,326.841,Heat,5,Bantam,US Nationals 2018,8,1,2018,yes,,USA Sprint Nationals,E001.H2. Mens 1000m Bantam K1 Heat 2
