"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Jonathan Barnato","K1",2000,"Men",534,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Justin Barker","K1",2000,"Men",544,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Gus Cook","K1",2000,"Men",561,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Miles Cross-Whiter","K1",2000,"Men",562,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Kyle Field","K1",2000,"Men",570,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Myles Baker","K1",2000,"Men",574,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Colin McMullen","K1",2000,"Men",578,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Ana Swetish","K1",2000,"Women",589,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Jake Zikan","K1",2000,"Men",590,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Ryan Grady","C1",2000,"Men",597,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Jackson Plymale","K1",2000,"Men",599,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Elena Wolgamot","K1",2000,"Women",601,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Aaron Small","K1",2000,"Men",621,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Liam Jennings","K1",2000,"Men",624,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Emma Donovan","K1",2000,"Women",624,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Jonas Ecker","K1",2000,"Men",635,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Nicole Anderson","K1",2000,"Women",637,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Jonathan Grady","C1",2000,"Men",657,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Milan Gauthier","K1",2000,"Women",660,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Steven Wort","K1",2000,"Men",660,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Azusa Murphy","C1",2000,"Women",664,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Ethan Caskey","K1",2000,"Men",664,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Jerry Chen","K1",2000,"Men",672,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Brice Anderson","C1",2000,"Men",676,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Sierra Noskoff","K1",2000,"Women",676,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Camden Sexton","C1",2000,"Men",679,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Cameron Bartlett","K1",2000,"Men",684,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Chayse Gauthier","K1",2000,"Men",687,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Ben Gregory","C1",2000,"Men",690,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Elizabeth Holmes","K1",2000,"Women",693,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Andreea Ghizila","C1",2000,"Women",696,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
"Catie Hinson","K1",2000,"Women",705,"Final","NA","Open","Frostbite 2016",11,10,2016,"no","with turn","SCKC Frostbite Training Camp","NA"
