"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Michael Weyna","K1",1000,"Men",250.78,"Heat","1","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Eric Fast","K1",1000,"Men",253.65,"Heat","2","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Austen M. Czuleger","K1",1000,"Men",258.21,"Heat","3","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Coen del Valle","K1",1000,"Men",258.58,"Heat","4","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Justin Won","K1",1000,"Men",264.53,"Heat","5","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Henry J. Hilt","K1",1000,"Men",267.87,"Heat","6","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Austin Michael Warren","K1",1000,"Men",290.3,"Heat","7","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Akira Murphy","K1",1000,"Men",315.06,"Heat","8","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Chase Duff","K1",1000,"Men",320.82,"Heat","9","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","2 Event #201: K-1 Men Junior/Juveniles 1000m Heat 2"
"Alex Brent","K1",1000,"Men",250.47,"Heat","1","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","3 Event #201: K-1 Men Junior/Juveniles 1000m Heat 3"
"Patrick Dann","K1",1000,"Men",256.92,"Heat","2","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","3 Event #201: K-1 Men Junior/Juveniles 1000m Heat 3"
"Clayton Murray","K1",1000,"Men",258.19,"Heat","3","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","3 Event #201: K-1 Men Junior/Juveniles 1000m Heat 3"
"Levi Rasmussen","K1",1000,"Men",259.01,"Heat","4","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","3 Event #201: K-1 Men Junior/Juveniles 1000m Heat 3"
"Nathaniel Nissim Errez","K1",1000,"Men",286.8,"Heat","5","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","3 Event #201: K-1 Men Junior/Juveniles 1000m Heat 3"
"Jeff Jiang","K1",1000,"Men",313.03,"Heat","6","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","3 Event #201: K-1 Men Junior/Juveniles 1000m Heat 3"
"Steven Mare","K1",1000,"Men",338.38,"Heat","7","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","3 Event #201: K-1 Men Junior/Juveniles 1000m Heat 3"
"Morgan Bevin; Alyson Morse; Makenzie Sousley; Emma Stevens","K4",1000,"Women",262.7,"Final","1","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","4 Event #202: K-4 Women Junior/Juveniles 1000m Final"
"Megan Cheung; Danielle Caron; Nicole Darlington; Ianna Folkes","K4",1000,"Women",267.99,"Final","2","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","4 Event #202: K-4 Women Junior/Juveniles 1000m Final"
"Sandra Sorescu; Julianna Won; Willow Kehler; Melody Oh","K4",1000,"Women",273.44,"Final","3","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","4 Event #202: K-4 Women Junior/Juveniles 1000m Final"
"Kaimi Yoza; Emma Johnson; Helen Schantz; Margaret Alice Buzard","K4",1000,"Women",273.84,"Final","4","Junior","Houk 2013",6,8,2013,"yes"," ","Ted Houk Regatta","4 Event #202: K-4 Women Junior/Juveniles 1000m Final"
