"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Dorian Taylor","K1",200,"Women",71.55,"Final","1","Para","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","1.1 Event #504: K-1 Paracanoe Womens 200m Final "
"Elena Wolgamot","K1",1000,"Women",292.69,"Heat","1","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","4 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Cassidy MacPherson","K1",1000,"Women",296.77,"Heat","2","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","4 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Ana Swetish","K1",1000,"Women",297.5,"Heat","3","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","4 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Emma McCoy","K1",1000,"Women",318.19,"Heat","4","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","4 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Neha Harle","K1",1000,"Women",332.57,"Heat","5","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","4 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Zeela Woodard","K1",1000,"Women",337.26,"Heat","6","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","4 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Catie Hinson","K1",1000,"Women",350.36,"Heat","7","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","4 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Ella Bloomquist","K1",1000,"Women",377.5,"Heat","8","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","4 Event #206: K-1 Juvenile Womens 1000m Heat 1"
"Sierra Noskoff","K1",1000,"Women",296.8,"Heat","1","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Milan Gauthier","K1",1000,"Women",311.57,"Heat","2","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Elisa Robson-Brown","K1",1000,"Women",311.92,"Heat","3","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Trisha Martinson","K1",1000,"Women",316.72,"Heat","4","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Jia Kim","K1",1000,"Women",317.54,"Heat","5","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Erika Gow","K1",1000,"Women",340.56,"Heat","6","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Siobhan Gibbons","K1",1000,"Women",345.37,"Heat","7","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Teegan Letwin","K1",1000,"Women",346.15,"Heat","8","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Shania Modha","K1",1000,"Women",377.14,"Heat","9","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","5 Event #206: K-1 Juvenile Womens 1000m Heat 2"
"Marin Millar","K1",1000,"Women",334.49,"Final","1","Masters A","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","6 Event #415: K-1 Masters A Womens 1000m Final "
"Elizabeth Holmes","K1",1000,"Women",344.75,"Final","2","Masters A","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","6 Event #415: K-1 Masters A Womens 1000m Final "
"Margaret Rottsolk","K1",1000,"Women",405.69,"Final","3","Masters A","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","6 Event #415: K-1 Masters A Womens 1000m Final "
"Danylo Korsei; Kenjiro MacMartin; Sarah Grady; Meisi Settle","C4",1000,"Men",342.83,"Final","1","Bantam","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","6.1 Event #219: C-4 Bantam Mens 1000m Final "
"Benjamin Blanck; Andrew Houston; Logan Walters; Grant Huston","C4",1000,"Men",481.4,"Final","2","Bantam","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","6.1 Event #219: C-4 Bantam Mens 1000m Final "
"Gus Cook","K1",1000,"Men",272.17,"Heat","1","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Colin McMullen","K1",1000,"Men",273.44,"Heat","2","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Ryan Wurts","K1",1000,"Men",281.65,"Heat","3","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Alexander Dmitriev","K1",1000,"Men",282.5,"Heat","4","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Chauncey Bevin","K1",1000,"Men",297.59,"Heat","5","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Marvin Bader","K1",1000,"Men",311.17,"Heat","6","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Stephen Wang","K1",1000,"Men",335.76,"Heat","7","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Kevin Armitano","K1",1000,"Men",345.37,"Heat","8","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Patrick Armitano","K1",1000,"Men",346.26,"Heat","9","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Kole Harkabus","K1",1000,"Men",402.07,"Heat","10","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","7 Event #210: K-1 Juvenile Mens 1000m Heat 1"
"Thomas Duff","K1",1000,"Men",275.73,"Heat","1","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","8 Event #210: K-1 Juvenile Mens 1000m Heat 2"
"Jake Zikan","K1",1000,"Men",283.57,"Heat","2","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","8 Event #210: K-1 Juvenile Mens 1000m Heat 2"
"Jackson Plymale","K1",1000,"Men",284.35,"Heat","3","Juvenile","Houk 2017",6,10,2017,"yes"," ","38th Ted Houk Memorial Regatta","8 Event #210: K-1 Juvenile Mens 1000m Heat 2"
