name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Graham Smith,K1,1000,Men,266.52,Heat,1,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #1, Event #2: K-1 M Sr 1000 Heat 1"
Dion Maxwell,K1,1000,Men,276.66,Heat,2,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #1, Event #2: K-1 M Sr 1000 Heat 1"
John DePalma,K1,1000,Men,282.64,Heat,3,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #1, Event #2: K-1 M Sr 1000 Heat 1"
Sean Franklin,K1,1000,Men,286.89,Heat,4,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #1, Event #2: K-1 M Sr 1000 Heat 1"
Brock Rawstron,K1,1000,Men,353.78,Heat,5,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #1, Event #2: K-1 M Sr 1000 Heat 1"
Greg Barton,K1,1000,Men,262.18,Heat,1,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #2, Event #2: K-1 M Sr 1000 Heat 2"
Ludovit Tatos,K1,1000,Men,267.14,Heat,2,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #2, Event #2: K-1 M Sr 1000 Heat 2"
Wes Hammer,K1,1000,Men,274.16,Heat,3,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #2, Event #2: K-1 M Sr 1000 Heat 2"
Aasim Saleh,K1,1000,Men,285.18,Heat,4,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #2, Event #2: K-1 M Sr 1000 Heat 2"
Sebastian Hayto,K1,1000,Men,314.13,Heat,5,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #2, Event #2: K-1 M Sr 1000 Heat 2"
Peter Metzger,K1,1000,Men,303.38,Heat,1,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #3, Event #6: K-1 M Ban 1000 Heat 1"
Andrew Elliott,K1,1000,Men,343.91,Heat,2,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #3, Event #6: K-1 M Ban 1000 Heat 1"
Yon Ho Choi,K1,1000,Men,371.71,Heat,3,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #3, Event #6: K-1 M Ban 1000 Heat 1"
Sebastian Hayto,K1,1000,Men,375.43,Heat,4,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #3, Event #6: K-1 M Ban 1000 Heat 1"
Kyle Cloud,K1,1000,Men,574.11,Heat,5,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #3, Event #6: K-1 M Ban 1000 Heat 1"
Ken Muir,K1,1000,Men,341.38,Heat,1,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #4, Event #6: K-1 M Ban 1000 Heat 2"
Nicholas Toering,K1,1000,Men,357.32,Heat,2,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #4, Event #6: K-1 M Ban 1000 Heat 2"
Sam Wyckoff,K1,1000,Men,394.96,Heat,3,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #4, Event #6: K-1 M Ban 1000 Heat 2"
Brian Hammer,K1,1000,Men,407.23,Heat,4,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #4, Event #6: K-1 M Ban 1000 Heat 2"
Omeed Lakhani,K1,1000,Men,561.75,Heat,5,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #4, Event #6: K-1 M Ban 1000 Heat 2"
Blaine Peterson,K1,1000,Men,576.13,Heat,6,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #4, Event #6: K-1 M Ban 1000 Heat 2"
Al Vietas,K1,1000,Men,661.43,Heat,7,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #4, Event #6: K-1 M Ban 1000 Heat 2"
Danny Cornick,K1,1000,Men,NA,Heat,DNF,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #4, Event #6: K-1 M Ban 1000 Heat 2"
Sebastian Hayto,K1,1000,Men,406.82,Semis,1,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #8, Event #6: K-1 M Ban 1000 Semifinal 1"
Brian Hammer,K1,1000,Men,449.68,Semis,2,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #8, Event #6: K-1 M Ban 1000 Semifinal 1"
Blaine Peterson,K1,1000,Men,542.45,Semis,3,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #8, Event #6: K-1 M Ban 1000 Semifinal 1"
Kyle Cloud,K1,1000,Men,551.66,Semis,4,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #8, Event #6: K-1 M Ban 1000 Semifinal 1"
Omeed Lakhani,K1,1000,Men,617.1,Semis,5,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #8, Event #6: K-1 M Ban 1000 Semifinal 1"
Al Vietas,K1,1000,Men,892.47,Semis,6,Bantam,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #8, Event #6: K-1 M Ban 1000 Semifinal 1"
Chris Queitzch; Dave Ueland,C2,1000,Men,337.67,Final,1,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #10, Event #31: C-2 M Juv 1000 Final 1"
Aaron Scull; Ted Wirsching,C2,1000,Men,362.86,Final,2,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #10, Event #31: C-2 M Juv 1000 Final 1"
Alden Keefe-Sampson; Chris Koressel,C2,1000,Men,423.07,Final,3,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #10, Event #31: C-2 M Juv 1000 Final 1"
Noah Skartvedt; Naomi Avanthay,C2,1000,Men,568.33,Final,4,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #10, Event #31: C-2 M Juv 1000 Final 1"
Megan Palmer; Amina Saleh,C2,1000,Women,485.78,Final,1,Junior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #10.1, Event #32: C-2 W Jr 1000 Final 1"
Spenser Pothier; Peter Metzger,K2,1000,Men,295.93,Final,1,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #11, Event #25: K-2 M Juv 1000 Final 1"
Luke Wigren; Andrew Elliott,K2,1000,Men,306.92,Final,2,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #11, Event #25: K-2 M Juv 1000 Final 1"
Brian Hammer; Ken Muir,K2,1000,Men,346.69,Final,3,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #11, Event #25: K-2 M Juv 1000 Final 1"
Khalil Lakhani; Sebastian Hayto,K2,1000,Men,354.19,Final,4,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #11, Event #25: K-2 M Juv 1000 Final 1"
Yon Ho Choi; Nicholas Toering,K2,1000,Men,380.25,Final,5,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #11, Event #25: K-2 M Juv 1000 Final 1"
Kevin Rowland; David Bryan,K2,1000,Men,529.99,Final,6,Juvenile,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #11, Event #25: K-2 M Juv 1000 Final 1"
Lauren Austin; Lizzie Resta; Tashi Green; Kali Green,K4,1000,Women,263.27,Final,1,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #12, Event #1: K-4 W Sr 1000 Final 1"
Traci Cole; Amelia Kotte; Claire Baldwin; Gina Sanchez,K4,1000,Women,299.59,Final,2,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #12, Event #1: K-4 W Sr 1000 Final 1"
David Fort,C1,1000,Men,320.95,Final,1,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #13, Event #3: C-1 M Sr 1000 Final 1"
Gierman Prostov,C1,1000,Men,345.79,Final,2,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #13, Event #3: C-1 M Sr 1000 Final 1"
Aaron Rublee,C1,1000,Men,358.12,Final,3,Senior,Houk 2003,6,14,2003,yes, ,Ted Houk Memorial Regatta,"Race #13, Event #3: C-1 M Sr 1000 Final 1"
