"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Alec Wilson","K1",200,"Men",48.86,"final","NA","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Alec Wilson","K1",1000,"Men",260.64,"final","5th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Alex Lee","K1",500,"Men",109.66,"final","1st","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Andrew Surles","K1",200,"Men",44.62,"final","NA","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Andrew Surles","K1",1000,"Men",249.04,"final","1st","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Andrew Surles; Walker Peck","K2",200,"Men",37.8,"final","1st","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Andrew Surles; Walker Peck","K2",500,"Men",113.75,"final","1st","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Aukai Manson","K1",500,"Men",113,"final","3rd","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Aukai Manson; Marton Urban","K2",1000,"Men",234.34,"final","1st","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Drew Deppe","K1",200,"Men",45.62,"final","3rd","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Drew Deppe","K1",1000,"Men",272.61,"final","4th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Ethan Skarda","K1",200,"Men",44.89,"final","2nd","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Ethan Skarda","K1",1000,"Men",256.04,"final","3rd","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Garrett Wampler","K1",500,"Men",121.22,"final","NA","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Garrett Wampler","K1",1000,"Men",249.84,"final","3rd","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Jack Capper","K1",200,"Men",40.45,"final","2nd","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Jack Capper","K1",500,"Men",117.42,"final","4th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Jackson Hickerson","K1",200,"Men",48.11,"final","5th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Jackson Hickerson","K1",1000,"Men",257.51,"final","4th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Kalen Oliveira","K1",200,"Men",46.19,"final","4th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Kalen Oliveira","K1",1000,"Men",281.41,"final","7th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Marton Urban","K1",500,"Men",118.36,"final","5th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Nainoa Orr","K1",500,"Men",119.53,"final","6th","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Owen Farley-Klacik","K1",200,"Men",39.75,"final","1st","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
"Owen Farley-Klacik","K1",500,"Men",111.74,"final","2nd","NA","Southern Invit 2017",6,17,2017,"yes","NA","NA","NA"
