"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Lydia Keefe Sampson; Anna Elizabeth Socha","C2",1000,"Women",300.55,"Final","1","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","2 Event #102: Women's C-2 Juv 1000m Final"
"Savannah Martina Jones; Makenzie Sousley","C2",1000,"Women",308.09,"Final","2","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","2 Event #102: Women's C-2 Juv 1000m Final"
"Olivia Crocker; Alexis Moore","C2",1000,"Women",570.07,"Final","3","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","2 Event #102: Women's C-2 Juv 1000m Final"
"Dylan P Puckett","K1",1000,"Men",258.6,"Heat","1","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","3 Event #103: Men's K-1 Juv 1000m Heat 1"
"Cody Smith","K1",1000,"Men",259.45,"Heat","2","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","3 Event #103: Men's K-1 Juv 1000m Heat 1"
"Micah Keoni McGivern","K1",1000,"Men",264.14,"Heat","3","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","3 Event #103: Men's K-1 Juv 1000m Heat 1"
"Jonathan Espinosa","K1",1000,"Men",265.1,"Heat","4","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","3 Event #103: Men's K-1 Juv 1000m Heat 1"
"Kurt Rustin","K1",1000,"Men",272.7,"Heat","5","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","3 Event #103: Men's K-1 Juv 1000m Heat 1"
"Jonathan Cechony","K1",1000,"Men",276.01,"Heat","6","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","3 Event #103: Men's K-1 Juv 1000m Heat 1"
"Gabe Frensley","K1",1000,"Men",290.48,"Heat","7","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","3 Event #103: Men's K-1 Juv 1000m Heat 1"
"Robert Bradley","K1",1000,"Men",316.03,"Heat","8","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","3 Event #103: Men's K-1 Juv 1000m Heat 1"
"Michael Weyna","K1",1000,"Men",245.9,"Heat","1","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","4 Event #103: Men's K-1 Juv 1000m Heat 2"
"Benjamin Robert Karlinsey","K1",1000,"Men",258.14,"Heat","2","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","4 Event #103: Men's K-1 Juv 1000m Heat 2"
"Thomas Henry Wade II","K1",1000,"Men",258.51,"Heat","3","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","4 Event #103: Men's K-1 Juv 1000m Heat 2"
"Bayley Olds","K1",1000,"Men",262.01,"Heat","4","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","4 Event #103: Men's K-1 Juv 1000m Heat 2"
"David Kalani Kaleleiki","K1",1000,"Men",263.17,"Heat","5","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","4 Event #103: Men's K-1 Juv 1000m Heat 2"
"Tom Murn","K1",1000,"Men",265.46,"Heat","6","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","4 Event #103: Men's K-1 Juv 1000m Heat 2"
"Noah Landay","K1",1000,"Men",270.56,"Heat","7","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","4 Event #103: Men's K-1 Juv 1000m Heat 2"
"Isaac Chan","K1",1000,"Men",292.79,"Heat","8","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","4 Event #103: Men's K-1 Juv 1000m Heat 2"
"Arne Halvard Landboe","K1",1000,"Men",254.06,"Heat","1","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","5 Event #103: Men's K-1 Juv 1000m Heat 3"
"Austen M. Czuleger","K1",1000,"Men",261.53,"Heat","2","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","5 Event #103: Men's K-1 Juv 1000m Heat 3"
"Austin Michael Warren","K1",1000,"Men",262.51,"Heat","3","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","5 Event #103: Men's K-1 Juv 1000m Heat 3"
"Emerson Quincy Smith","K1",1000,"Men",263,"Heat","4","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","5 Event #103: Men's K-1 Juv 1000m Heat 3"
"Clayton Reed Murray","K1",1000,"Men",279.04,"Heat","5","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","5 Event #103: Men's K-1 Juv 1000m Heat 3"
"Henry McCarthy","K1",1000,"Men",280.74,"Heat","6","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","5 Event #103: Men's K-1 Juv 1000m Heat 3"
"Austin Russell","K1",1000,"Men",296.86,"Heat","7","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","5 Event #103: Men's K-1 Juv 1000m Heat 3"
"Joshua Levi Turner","K1",1000,"Men",308.34,"Heat","8","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","5 Event #103: Men's K-1 Juv 1000m Heat 3"
"Istvan Urban","K1",1000,"Men",253.27,"Heat","1","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","6 Event #103: Men's K-1 Juv 1000m Heat 4"
"Parker Ryan McKean","K1",1000,"Men",256.15,"Heat","2","Juvenile","US Nationals 2012",8,23,2012,"yes"," ","USACK Sprint National Championships","6 Event #103: Men's K-1 Juv 1000m Heat 4"
