name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Josh Horacsek,K1,1000,Men,253.77,Heat,1,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
Jakub Koska,K1,1000,Men,258.65,Heat,2,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
Peter Turcan,K1,1000,Men,271.15,Heat,3,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
Brent Couvrette,K1,1000,Men,309.1,Heat,4,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
Greg Bawden,K1,1000,Men,316.44,Heat,5,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
Karol Osusky,K1,1000,Men,317.79,Heat,6,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
John Flynn,K1,1000,Men,336.23,Heat,7,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
Sven Osusky,K1,1000,Men,337.11,Heat,8,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
Guy Lawrence,K1,1000,Men,NA,Heat,DNS,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
Steve Jones,K1,1000,Men,NA,Heat,DNS,Open,Houk 2009,6,13,2009,yes, ,Ted Houk Memorial Regatta,2 Event #322: K-1 MEN OPEN 1000 Heat 2
