"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Aaron Small","K1",10000,"Men",3153,"final","NA","NA","Cascade Distance Race 2017",10,28,2017,"no","3rd juvie","NA","NA"
"Ashby Bodine","K1",10000,"Men",3313,"final","NA","NA","Cascade Distance Race 2017",10,31,2017,"no","NA","NA","NA"
"Eric McCluskey","K1",10000,"Men",3752,"final","NA","NA","Cascade Distance Race 2017",8,5,2017,"no","NA","NA","NA"
"Jake Zikan","K1",10000,"Men",3146,"final","2nd","NA","Cascade Distance Race 2017",10,28,2017,"no","NA","NA","NA"
"Liam Jennings","K1",10000,"Men",3200,"final","5th","NA","Cascade Distance Race 2017",10,28,2017,"no","NA","NA","NA"
