"name","boat","event","gender","time","type","finish","level","venue","month","day","year","certified","notes","venue.long","race.name"
"Camille Neutz","K1",200,"Women",61.3,"heat","5th","Novice","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Camille Neutz","K1",200,"Women",63.8,"heat","5th","U15","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Camille Neutz; Ella Bloomquist; Ella Bolan; Leana Girton","K4",500,"Women",147.5,"final","4th","NA","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Camille Neutz; Ella Bolan","K2",200,"Women",55.6,"final","5th","U15","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Camille Neutz; Ella Bolan","K2",200,"Women",59.4,"heat","NA","U15","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Camille Neutz; Leana Girton","K2",200,"Women",54.9,"final","3rd","Novice","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Camille Neutz; Leana Girton","K2",500,"Women",146.7,"final","3rd","Novice","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Camille Neutz; Leana Girton","K2",500,"Women",152.6,"final","7th","U15","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Chauncey Bevin; Jackson Plymale","K2",200,"Men",40.3,"final","1st","NA","Pacific Cup 2017",9,10,2017,"yes","NA","NA","NA"
"Chauncey Bevin; Jackson Plymale","K2",200,"Men",41.1,"heat","1st","NA","Pacific Cup 2017",9,10,2017,"yes","NA","NA","NA"
"Chauncey Bevin; Jackson Plymale","K2",500,"Men",114.4,"final","1st","NA","Pacific Cup 2017",9,10,2017,"yes","NA","NA","NA"
"Chayse Gauthier","K1",200,"Men",50.1,"final","2nd","U14","Pacific Cup 2017",9,10,2017,"yes","racing up","NA","NA"
"Chayse Gauthier","K1",200,"Men",51.1,"final","1st","NA","Pacific Cup 2017",9,10,2017,"yes","NA","NA","NA"
"Chayse Gauthier","K1",200,"Men",51.6,"heat","1st","NA","Pacific Cup 2017",9,10,2017,"yes","NA","NA","NA"
"Chayse Gauthier","K1",200,"Men",51.7,"heat","2nd","U14","Pacific Cup 2017",9,10,2017,"yes","racing up","NA","NA"
"Chayse Gauthier","K1",200,"Men",51.7,"heat","5th","U15","Pacific Cup 2017",9,10,2017,"yes","racing up","NA","NA"
"Einar Ogle","K1",200,"Men",59.9,"final","5th","NA","Pacific Cup 2017",9,9,2017,"yes","5th out of 54","NA","NA"
"Einar Ogle","K1",200,"Men",60.6,"heat","3rd","NA","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Einar Ogle; Kameron Brown; Lucas Girton; Owen Jennings","K4",500,"Men",171.4,"final","11th","NA","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Einar Ogle; Owen Jennings","K2",200,"Men",62.8,"heat","5th","U13","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Einar Ogle; Owen Jennings","K2",500,"Men",166.4,"final","9th","NA","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Eli Holmes","K1",200,"Women",61.1,"NA","NA","masters","Pacific Cup 2017",9,12,2017,"yes","NA","NA","NA"
"Eli Holmes","K1",200,"Women",66.3,"NA","NA","masters","Pacific Cup 2017",9,12,2017,"yes","NA","NA","NA"
"Eli Holmes","K1",500,"Women",160,"NA","NA","masters","Pacific Cup 2017",9,12,2017,"yes","NA","NA","NA"
"Ella Bloomquist","K1",200,"Women",62.4,"heat","NA","Novice","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Ella Bloomquist","K1",200,"Women",65.3,"heat","NA","NA","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
"Ella Bloomquist; Ella Bolan","K2",200,"Women",70.2,"final","10th","Novice","Pacific Cup 2017",9,9,2017,"yes","NA","NA","NA"
