name,boat,event,gender,time,type,finish,level,venue,month,day,year,certified,notes,venue.long,race.name
Aaron Small,K1,200,Men,48.38,final,9th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Aaron Small,K1,200,Men,47.92,heat,2nd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Aaron Small,K1,1000,Men,284,NA,NA,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Aaron Small; Henry Hilt,K2,200,Men,42.17,final,NA,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Aaron Small; Henry Hilt,K2,200,Men,42.25,heat,2nd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Aaron Small; Henry Hilt,K2,1000,Men,239.965,final,6th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Aaron Small; Henry Hilt,K2,1000,Men,237.101,heat,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Aidan Denny,K1,200,Men,48.49,heat,5th,juvie,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Aidan Denny,K1,1000,Men,282,heat,7th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Alec Denny,K1,200,Men,46.07,heat,4th,juvie,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Alec Denny,K1,200,Men,48.5,NA,NA,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Alec Denny,K1,1000,Men,274,NA,NA,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Alec Denny; Aidan Denny,K2,200,Men,47.42,NA,NA,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Alec Denny; Aidan Denny,K2,1000,Men,263,NA,NA,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Alec Wilson,K1,1000,Men,303.25,heat,3rd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Anders Carlson,K1,1000,Men,314.25,heat,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Andrew Surles,K1,200,Men,58.55,heat,6th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Andrew Surles,K1,1000,Men,309.38,heat,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Azusa Murphy,C1,200,Women,55.251,final,2nd,junior,US Nationals 2014,8,5,2014,yes,racing up,NA,NA
Azusa Murphy,C1,200,Women,57.21,final,1st,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Azusa Murphy,C1,500,Women,147.22,final,1st,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Azusa Murphy,C1,500,Women,149.257,final,3rd,junior,US Nationals 2014,8,5,2014,yes,racing up,NA,NA
Azusa Murphy,C1,5000,Women,1939.44,final,1st,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Azusa Murphy; Lydia Keefe-Sampson,C2,200,Women,51.218,final,1st,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Azusa Murphy; Lydia Keefe-Sampson,C2,500,Women,132.927,final,1st,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Azusa Murphy; Sakura Chino,C2,200,Women,54.917,final,1st,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Balazs Szalay,K1,200,Men,44.37,final,9th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Balazs Szalay,K1,200,Men,42.91,heat,2nd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Balazs Szalay,K1,1000,Men,261.74,final,9th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Balazs Szalay,K1,1000,Men,251.39,heat,3rd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Chauncey Bevin,K1,200,Men,59.27,heat,5th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Chris Norton,K1,200,Men,49.53,heat,6th,juvie,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Chris Norton,K1,1000,Men,277.2,heat,6th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Clay Baker,K1,200,Men,42.07,final,4th,juvie,US Nationals 2014,8,5,2014,yes,racing up,NA,NA
Clay Baker,K1,200,Men,42.12,final,2nd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Clay Baker,K1,200,Men,41.54,heat,2nd,juvie,US Nationals 2014,8,5,2014,yes,racing up,NA,NA
Clay Baker,K1,200,Men,42.36,heat,1st,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Clay Baker,K1,1000,Men,238.35,final,2nd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Clay Baker,K1,1000,Men,243.85,final,4th,juvie,US Nationals 2014,8,5,2014,yes,racing up,NA,NA
Clay Baker,K1,1000,Men,243.56,heat,1st,juvie,US Nationals 2014,8,5,2014,yes,racing up,NA,NA
Clay Baker,K1,1000,Men,255.58,heat,1st,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Colin McMullen,K1,200,Men,56.41,heat,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Colin McMullen,K1,1000,Men,310.15,heat,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Donovan Gervasoni,K1,200,Men,48.2,heat,3rd,juvie,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Donovan Gervasoni,K1,1000,Men,290.29,heat,8th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Ethan Skarda,K1,200,Men,62.21,heat,6th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Ethan Skarda,K1,1000,Men,322.11,heat,5th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Evan Truesdale,K1,200,Men,45.99,final,6th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Evan Truesdale,K1,200,Men,46.61,heat,2nd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Evan Truesdale,K1,1000,Men,249.39,final,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Evan Truesdale,K1,1000,Men,250.45,heat,2nd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Garrett Wampler,K1,200,Men,46.84,final,8th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Garrett Wampler,K1,200,Men,46.11,heat,3rd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Garrett Wampler,K1,1000,Men,259.7,final,7th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Garrett Wampler,K1,1000,Men,268.2,heat,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Gus Cook,K1,200,Men,55.72,heat,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Gus Cook,K1,1000,Men,311.58,heat,5th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Henry Hilt,K1,200,Men,42.59,final,5th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Henry Hilt,K1,200,Men,43.56,heat,3rd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Henry Hilt,K1,1000,Men,256.56,heat,3rd,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Henry Hilt,K1,1000,Men,256,NA,NA,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
Jack Capper,K1,200,Men,44.89,heat,4th,NA,US Nationals 2014,8,5,2014,yes,NA,NA,NA
