"name","age","club","boat","gender","country","type"
"Dávid Halász","2002",NA,"C","M","HUN",NA
"Dávid Hodován","2001",NA,"C","M","HUN",NA
"Dávid Koczkás","2000",NA,"C","M","SVK",NA
"Davit Marabyan","2001",NA,"C","M","ARM",NA
"Dawson Peachey","2000",NA,"C","M","CAN",NA
"Deividas Liukpetris","2000",NA,"K","M","LTU",NA
"Denis Dimitrov","2001",NA,"K","M","BUL",NA
"Denis Folvarek","2001",NA,"K","M","CRO",NA
"Denisa Řáhová","2001",NA,"C","F","CZE",NA
"Denisa Retezan","2002",NA,"K","F","ROU",NA
"Dennis Kernen","2000",NA,"K","M","SWE",NA
"Dicka Nassar","2001",NA,"K","M","FRA",NA
"Dimitar Petrov","2001",NA,"C","M","BUL",NA
"Dimitrije Novakovic","2001",NA,"K","M","SRB",NA
"Djordje Antonijevic","2002",NA,"K","M","SRB",NA
"Dominik Olexík","2001",NA,"C","M","SVK",NA
"Dominik Zombori","2000",NA,"C","M","HUN",NA
"Dominika Tóth","2000",NA,"K","F","HUN",NA
"Dominykas Požera","2001",NA,"C","M","LTU",NA
"Dóra Horányi","2002",NA,"C","F","HUN",NA
"Dóra Nyuli","2000",NA,"K","F","HUN",NA
"Dorina Fekete","2001",NA,"K","F","HUN",NA
"Dorine Bonnot","2000",NA,"K","F","FRA",NA
"Dunja Saric","2002",NA,"K","F","SRB",NA
"Dusan Milosevic","2001",NA,"C","M","SRB",NA
"Ebba Thor","2000",NA,"K","F","SWE",NA
"Eduard Strýček","2001",NA,"C","M","SVK",NA
"Edvards Ceipe","2001",NA,"K","M","LAT",NA
"Edward Nightingdale","2002",NA,"K","M","GBR",NA
"Egils Kalns","2000",NA,"K","M","LAT",NA
"Elena Stevic","2003",NA,"K","F","SRB",NA
"Elias Kurth","2001",NA,"K","M","GER",NA
"Elisa Jarry","2001",NA,"K","F","FRA",NA
"Elise Churchill","2001",NA,"K","F","GBR",NA
"Emese Kőhalmi","2002",NA,"K","F","HUN",NA
"Emil Czepe","2002",NA,"K","M","POL",NA
"Emilie Markussen","2001",NA,"K","F","DEN",NA
"Emilijus Montvila","2001",NA,"K","M","LTU",NA
"Emma Horváth","2002",NA,"K","F","SVK",NA
"En Yap","2002",NA,"K","F","SIN",NA
"Enya Dale","2001",NA,"K","F","GBR",NA
"Erik Andersson","2001",NA,"K","M","SWE",NA
"Erik Csokor","2000",NA,"K","M","HUN",NA
"Ernetstas Bucius","2002",NA,"C","M","LTU",NA
"Eszter Rendessy","2002",NA,"K","F","HUN",NA
"Eva Barta","2000",NA,"K","F","SRB",NA
"Evelina Serafinait","2000",NA,"C","F","LTU",NA
"Ewa Kowalska","2002",NA,"C","F","POL",NA
"Ewelina Antos","2000",NA,"C","F","POL",NA
"Fay Alicia","2001",NA,"K","F","AUS",NA
"Femke Jansen","2001",NA,"K","F","NED",NA
"Filip Toplikar","2001",NA,"K","M","SLO",NA
"Fletcher Armstrong","2002",NA,"K","M","AUS",NA
"Flore Caupain","2001",NA,"C","F","FRA",NA
"Florence Turcotte","2001",NA,"K","F","CAN",NA
"Florian Köppen","2001",NA,"C","M","GER",NA
"Francisco Santos","2001",NA,"K","M","POR",NA
"Franziska Kuckelkorn","2000",NA,"K","F","GER",NA
"Fred Kemp","2001",NA,"K","M","GBR",NA
"Frederik Jepsen","2002",NA,"K","M","DEN",NA
"Frederikke Matthiesen H.","2000",NA,"K","F","DEN",NA
"Fuka Konishi","2000",NA,"K","F","JPN",NA
"Gabriela Hermely","2002",NA,"K","F","CZE",NA
"Gabriele Čerepokaite","2001",NA,"C","F","LTU",NA
"Gabriele Macijauskaite","2001",NA,"K","F","LTU",NA
"Gabriele Mažeikaite","2002",NA,"K","F","LTU",NA
"Georgia Ng","2002",NA,"K","F","SIN",NA
"Gergely Balogh","2001",NA,"K","M","HUN",NA
"Gina Zint","2002",NA,"K","F","GER",NA
"Gintare Pališauskaite","2003",NA,"K","F","LTU",NA
"Goda Steponaviči","2001",NA,"K","F","LTU",NA
"Gustav Skovsager","2000",NA,"K","M","DEN",NA
"Gvidas Žebrys","2002",NA,"K","M","LTU",NA
"Gyöngyvirág Rekop","2000",NA,"K","F","HUN",NA
"Hannah English","2000",NA,"K","F","CAN",NA
"Hayato Ono","2001",NA,"K","M","JPN",NA
"Henrikas Kudriavcevas","2002",NA,"K","M","LTU",NA
"Honatsu Endo","2002",NA,"K","F","JPN",NA
"Huba Pálos","2002",NA,"C","M","HUN",NA
"Hubert Olszewski","2000",NA,"K","M","POL",NA
"Hugo Mata","2001",NA,"C","M","FRA",NA
"Iago Bebiano","2001",NA,"K","M","POR",NA
"Ida Carlsson","2000",NA,"K","F","SWE",NA
"Ieva Vaitiekunaite","2000",NA,"K","F","LTU",NA
"Ignas Serafinas","2002",NA,"C","M","LTU",NA
"Igor Stasik","2002",NA,"C","M","POL",NA
"Ilja Lucenkovs","2001",NA,"C","M","LAT",NA
"Inga Karakaš","2002",NA,"K","F","CRO",NA
"Ingus Justs","2002",NA,"K","M","LAT",NA
"Inka Ševčíková","2002",NA,"K","F","CZE",NA
"Isa Vorsselman","2000",NA,"K","F","NED",NA
"Isabelle Zanin","2002",NA,"C","F","GER",NA
"Isak Granström","2000",NA,"K","M","SWE",NA
"Ivana Boháčová","2000",NA,"K","F","CZE",NA
"Jack Brockway","2002",NA,"K","M","GBR",NA
"Jack Gries","2001",NA,"K","M","GER",NA
"Jack Smith","2000",NA,"K","M","SIN",NA
"Jacob Fogh Iversen","2001",NA,"K","M","DEN",NA
"Jakub Brabec","2001",NA,"K","M","CZE",NA
"Jakub Kučera","2001",NA,"K","M","CZE",NA
"Jakub Kunovský","2001",NA,"C","M","SVK",NA
"Jakub Remuta","2002",NA,"K","M","CZE",NA
"Jakub Wojciechowski","2001",NA,"C","M","POL",NA
"James Smithson","2000",NA,"K","M","GBR",NA
"Jan Dolejší","2000",NA,"C","M","CZE",NA
"Jan Macháček","2002",NA,"K","M","CZE",NA
"Jan Markelj","2000",NA,"K","M","SLO",NA
"Jan Vorel","2000",NA,"K","M","CZE",NA
"Janis Brunevics","2002",NA,"K","M","LAT",NA
"Jannek Weßel","2000",NA,"C","M","GER",NA
"Jaroslav Jakl","2001",NA,"C","M","CZE",NA
"Jarrah Sheppard","2002",NA,"K","M","AUS",NA
"Jekabs Kalenda","2002",NA,"K","M","LAT",NA
"Jelena Bodor","2001",NA,"K","F","SRB",NA
"Jenna Neate","2000",NA,"K","F","CAN",NA
"Jessica Allen","2001",NA,"K","F","AUS",NA
"Jessica Llen","2001",NA,"K","F","AUS",NA
"Jessica Mackay","2001",NA,"C","F","CAN",NA
"Jessica Zatlkajova","2000",NA,"K","F","SVK",NA
"Jia Kee","2002",NA,"K","M","SIN",NA
"Jie Ho","2001",NA,"K","F","SIN",NA
"Jiří Minařík","2002",NA,"C","M","CZE",NA
"Jiří Zalubil","2000",NA,"C","M","CZE",NA
"Joaquin Lukac","2002",NA,"C","M","ARG",NA
"Johanka Tulachová","2000",NA,"C","F","CZE",NA
"Jonas Schmitt","2000",NA,"K","M","GER",NA
"Jonas Veitas","2001",NA,"K","M","LTU",NA
"Jonna Ilovaara","2000",NA,"K","F","SWE",NA
"Joris Papinigis","2000",NA,"C","M","LTU",NA
"Josef Záhora","2001",NA,"K","M","CZE",NA
"Josefine Landt","2001",NA,"K","F","GER",NA
"Josephin Bergmann","2000",NA,"K","F","GER",NA
"Josip Lenac","2001",NA,"K","M","CRO",NA
"Jovi Kalaichelvan","2001",NA,"K","M","SIN",NA
"Jules Vangeel","2002",NA,"K","M","BEL",NA
"Julia Olszewska","2000",NA,"K","F","POL",NA
"Julia Osende","2001",NA,"C","F","CAN",NA
"Julia Walczak","2000",NA,"C","F","POL",NA
"Julia Wieczorek","2000",NA,"K","F","POL",NA
"Julius Petrauskas","2000",NA,"K","M","LTU",NA
"Jurijs Sevcovs","2002",NA,"C","M","LAT",NA
"Justyna Dorozinska","2001",NA,"C","F","POL",NA
"Kacper Bugajczyk","2002",NA,"C","M","POL",NA
"Kacper Bugajski","2000",NA,"C","M","POL",NA
"Kacper Dratwa","2000",NA,"K","M","POL",NA
"Kacper Imieliński","2001",NA,"K","M","POL",NA
"Kamile Jakubelskait","2001",NA,"K","F","LTU",NA
"Kanta Endo","2000",NA,"K","M","JPN",NA
"Karen Harutyunyan","2000",NA,"K","M","ARM",NA
"Karina Biben","2000",NA,"K","F","HUN",NA
"Karl Brodén","2001",NA,"K","M","SWE",NA
"Karolina Borutait","2001",NA,"K","F","LTU",NA
"Karolina Karolczuk","2001",NA,"K","F","POL",NA
"Karolina Seregiova","2001",NA,"K","F","SVK",NA
"Karoline Bergendorf","2000",NA,"K","F","DEN",NA
"Karolis Eideyus","2000",NA,"K","M","LTU",NA
"Kate Hipkins","2002",NA,"K","F","GBR",NA
"Kateřina Zárubová","2001",NA,"K","F","CZE",NA
"Katja Marschall","2001",NA,"K","F","GER",NA
"Katrina Smiltniece","2002",NA,"K","F","LAT",NA
"Katrine Jensen","2003",NA,"K","F","DEN",NA
"Kazuki Nakao","2000",NA,"C","M","JPN",NA
"Kei Sakiyama","2001",NA,"C","F","JPN",NA
"Khatali Ghailene","2000",NA,"C","M","TUN",NA
"Klaudia Sowa","2000",NA,"K","F","POL",NA
"Klaudia Szulecka","2000",NA,"C","F","POL",NA
"Kobe Wilson","2001",NA,"K","M","AUS",NA
"Komei Iwanaga","2001",NA,"C","M","JPN",NA
"Kristaps Leiniss","2001",NA,"K","M","LAT",NA
"Kristers Skudrins","2001",NA,"K","M","LAT",NA
"Kristians Kacars","2000",NA,"C","M","LAT",NA
"Kristína Jankovská","2002",NA,"C","F","SVK",NA
"Kristóf Keresztes","2002",NA,"K","M","HUN",NA
"Kristóf Kollár","2001",NA,"C","M","HUN",NA
"Kristofers Lamberts","2000",NA,"K","M","LAT",NA
"Kristoffer Neve","2002",NA,"C","M","DEN",NA
"Kristýna Havlová","2001",NA,"C","F","CZE",NA
"Krisztián Radics","2000",NA,"K","M","HUN",NA
"Kyra Klaft","2000",NA,"K","F","GER",NA
"Laszlo Casseron","2000",NA,"C","M","FRA",NA
"László Papp","2003",NA,"C","M","HUN",NA
"Laura Gönczöl","2003",NA,"C","F","HUN",NA
"Laura Ljungholm","2001",NA,"K","F","DEN",NA
"Laura Mackinnon","2000",NA,"K","F","CAN",NA
"Laura Mazbursa","2001",NA,"K","F","LAT",NA
"Laura Ruiz","2001",NA,"C","F","FRA",NA
"Laurent Lavigne","2001",NA,"K","M","CAN",NA
"Lazar Reljic","2001",NA,"K","M","SRB",NA
"Lena Hölzl","2003",NA,"K","F","AUT",NA
"Lena Ten Haaf","2001",NA,"K","F","NED",NA
"Leona Pavlešin","2002",NA,"K","F","CRO",NA
"Leopold Vogtenhuber","2002",NA,"K","M","AUT",NA
"Lina Bielicke","2001",NA,"C","F","GER",NA
"Lindsay Irwin","2000",NA,"C","F","CAN",NA
"Lion Waurich","2000",NA,"K","M","GER",NA
"Lisa Kieschnick","2002",NA,"K","F","GER",NA
"Lisandro Butti","2002",NA,"K","M","ARG",NA
"Lisandro Utti","2002",NA,"K","M","ARG",NA
"Lívia Vrecková","2002",NA,"K","F","SVK",NA
"Lou Boisnard","2001",NA,"K","F","FRA",NA
"Louis Vranderick","2000",NA,"K","M","CAN",NA
"Lucia Valová","2001",NA,"C","F","SVK",NA
"Luiza Durka","2001",NA,"K","F","POL",NA
"Luka Alavanja","2000",NA,"K","M","SRB",NA
"Lukáš Bacílek","2002",NA,"C","M","CZE",NA
"Lukáš Dvořák","2000",NA,"K","M","CZE",NA
"Lukas Schuster","2000",NA,"K","M","AUT",NA
"Luke Egger","2002",NA,"K","M","AUS",NA
"Luke Shaw","2000",NA,"K","M","GBR",NA
"Macgregor Doyle","2000",NA,"K","M","AUS",NA
"Maeve Leblanc","2000",NA,"C","F","CAN",NA
"Magnus Lindén","2001",NA,"K","M","SWE",NA
"Magnus Sibbersen","2001",NA,"K","M","DEN",NA
"Mantas Gadeikis","2001",NA,"C","M","LTU",NA
"Mantas Jablonskis","2000",NA,"K","M","LTU",NA
"Manuel Orero","2003",NA,"K","M","ARG",NA
"Mao Takano","2002",NA,"K","F","JPN",NA
"Marc Cinq-mars","2002",NA,"C","M","CAN",NA
"Marcela Durišová","2001",NA,"K","F","SVK",NA
"Marcell Monoki","2001",NA,"K","M","HUN",NA
"Marcin Jakubowski","2000",NA,"K","M","POL",NA
"Marcin Nowacki","2002",NA,"K","M","POL",NA
"Maren Bradley","2001",NA,"K","F","CAN",NA
"Margarita Osa","2002",NA,"K","F","LAT",NA
"Maria Brandao","2001",NA,"K","F","POR",NA
"Maria Gomes","2001",NA,"K","F","POR",NA
"Maria Oiiveira","2001",NA,"K","F","POR",NA
"Maria Radu","2001",NA,"K","F","ROU",NA
"Marie Huguet","2001",NA,"K","F","FRA",NA
"Marina Schmalzer","2003",NA,"K","F","AUT",NA
"Márk Csanki","2003",NA,"C","M","HUN",NA
"Márk Meszlényi","2002",NA,"K","M","SVK",NA
"Márk Opavszky","2001",NA,"K","M","HUN",NA
"Markéta Vaňourková","2003",NA,"C","F","CZE",NA
"Marko Ujvári","2001",NA,"K","M","SVK",NA
"Marlee Macintosh","2000",NA,"C","F","CAN",NA
"Martin Callejas","2001",NA,"K","M","MEX",NA
"Martin Iliaš","2002",NA,"K","M","SVK",NA
"Martin Jorgensen","2000",NA,"K","M","DEN",NA
"Martin Odnoga","2001",NA,"C","M","HUN",NA
"Martin Večerka","2001",NA,"C","M","CZE",NA
"Martina Havrilová","2001",NA,"C","F","SVK",NA
"Márton Katona","2002",NA,"K","M","HUN",NA
"Márton Mitró","2000",NA,"C","M","HUN",NA
"Martynas Obelienius","2001",NA,"C","M","LTU",NA
"Mason Koch","2000",NA,"C","M","CAN",NA
"Máté Pálfi","2000",NA,"K","M","HUN",NA
"Matej Krasňanský","2002",NA,"C","M","SVK",NA
"Matej Madruša","2001",NA,"K","M","SLO",NA
"Mateusz Wisniewski","2000",NA,"K","M","POL",NA
"Mathilde Roed","2001",NA,"K","F","DEN",NA
"Mathis Sauliere","2001",NA,"K","M","FRA",NA
"Matiss Milzers","2001",NA,"K","M","LAT",NA
"Matiss Ozols","2000",NA,"C","M","LAT",NA
"Matthew O´neill","2002",NA,"C","M","CAN",NA
"Matthias Ritschel","2001",NA,"K","M","AUT",NA
"Matúš Jedinák","2000",NA,"K","M","SVK",NA
"Matyáš Bokoč","2001",NA,"C","M","CZE",NA
"Mátyás Majoros","2002",NA,"K","M","HUN",NA
"Maud Denais","2001",NA,"K","F","FRA",NA
"Maxime Margely","2000",NA,"K","M","FRA",NA
"Maximilián Szendy","2001",NA,"K","M","HUN",NA
"Maximilian Zöllner","2002",NA,"C","M","GER",NA
"Maximilien Lancial","2001",NA,"C","M","FRA",NA
"Mei Isobe","2001",NA,"K","F","JPN",NA
"Melanie Gebelein","2000",NA,"K","F","GER",NA
"Mia Matijevic","2001",NA,"K","F","BIH",NA
"Michael Prokop","2001",NA,"K","M","CZE",NA
"Michael Voronič","2000",NA,"K","M","CZE",NA
"Michaela Ermanovics","2000",NA,"C","F","CAN",NA
"Michaela Reichová","2000",NA,"K","F","CZE",NA
"Michal Hovorka","2001",NA,"C","M","CZE",NA
"Michal Jurčo","2002",NA,"K","M","SVK",NA
"Miha Fartek","2001",NA,"K","M","SLO",NA
"Mihajlo Ristic","2001",NA,"K","M","SRB",NA
"Mikkel Guldberg","2001",NA,"K","M","DEN",NA
"Milan Dekker","2001",NA,"K","M","NED",NA
"Milán Kőszegi","2001",NA,"C","M","HUN",NA
"Milán Szántó","2000",NA,"K","M","HUN",NA
"Milica Popovic","2001",NA,"K","F","SRB",NA
"Milos Ristic","2002",NA,"K","M","NED",NA
"Milosz Ziolkowski","2001",NA,"K","M","POL",NA
"Miodrag Ikadinovic","2001",NA,"K","M","SRB",NA
"Mirijam Uhe","2001",NA,"K","F","GER",NA
"Mirtill Kovács","2001",NA,"K","F","HUN",NA
"Mizuki Aoki","2002",NA,"K","M","JPN",NA
"Monika Černohousová","2001",NA,"K","F","CZE",NA
"Moritz Florstedt","2001",NA,"K","M","GER",NA
"Moritz Wehlend","2001",NA,"K","M","GER",NA
"Moritz Wenzel","2001",NA,"K","M","GER",NA
"Nahir Odriguez","2003",NA,"K","F","ARG",NA
"Nahir Rodriguez","2003",NA,"K","F","ARG",NA
"Nao Kondo","2000",NA,"K","F","JPN",NA
"Natalia Jarosz","2000",NA,"K","F","POL",NA
"Natalia Siemieniuk","2001",NA,"C","F","POL",NA
"Natalia Wojciechowska","2002",NA,"K","F","POL",NA
"Natálie Součková","2001",NA,"K","F","CZE",NA
"Nauris Tomsons","2001",NA,"K","M","LAT",NA
"Neja Vodopivec","2002",NA,"K","F","SLO",NA
"Netta Gábor","2000",NA,"K","F","HUN",NA
"Nicci Vesely","2002",NA,"K","F","AUS",NA
"Nicholas Billard","2000",NA,"C","M","CAN",NA
"Nicholas Poh","2002",NA,"K","M","SIN",NA
"Nico Knop","2000",NA,"K","M","GER",NA
"Nicolas Pouillaude","2001",NA,"K","M","FRA",NA
"Nicole Rushkovska","2002",NA,"C","F","GER",NA
"Niklas Heuser","2002",NA,"K","M","GER",NA
"Nikol Šutovská","2002",NA,"K","F","SVK",NA
"Nikola Krnac","2001",NA,"K","M","SRB",NA
"Nikola Maleski","2003",NA,"K","M","MKD",NA
"Nikola Perak","2001",NA,"K","M","SRB",NA
"Nikole Gorelova","2000",NA,"C","F","CAN",NA
"Nikolozi Khatiashvili","2001",NA,"C","M","GEO",NA
"Nils Globke","2000",NA,"K","M","GER",NA
"Nils Medins","2002",NA,"C","M","LAT",NA
"Noel Czepe","2001",NA,"C","M","POL",NA
"Nóra Aczél","2001",NA,"C","F","HUN",NA
"Nóra Folberth","2003",NA,"C","F","HUN",NA
"Ognjen Mastalovic","2000",NA,"K","M","SRB",NA
"Ognjen Njezic","2000",NA,"K","M","SRB",NA
"Ognjen Tomic","2000",NA,"C","M","SRB",NA
"Okito Ishihara","2000",NA,"C","M","JPN",NA
"Olaf Staal","2002",NA,"K","M","NED",NA
"Olga Bakó","2000",NA,"K","F","HUN",NA
"Olivera Mihajlovic","2002",NA,"K","F","SRB",NA
"Olivia Pucci","2001",NA,"K","F","CAN",NA
"Ondřej Mašek","2000",NA,"K","M","CZE",NA
"Osvaldas Mitkus","2000",NA,"K","M","LTU",NA
"Otakar Štursa","2002",NA,"C","M","CZE",NA
"Panna Sinkó","2001",NA,"K","F","HUN",NA
"Patricia Schwarz","2000",NA,"C","F","GER",NA
"Patrik Nikodém","2000",NA,"K","M","HUN",NA
"Patrik Podraský","2002",NA,"K","M","CZE",NA
"Patrycja Holysz","2001",NA,"K","F","POL",NA
"Patrycja Szewczyk","2002",NA,"K","F","POL",NA
"Pauline Zetzmann","2001",NA,"K","F","GER",NA
"Pawel Dominski","2000",NA,"C","M","POL",NA
"Peacock Daniel","2000",NA,"K","M","AUS",NA
"Pedro Ratto","2002",NA,"K","M","ARG",NA
"Pernille Hostrup","2002",NA,"K","F","DEN",NA
"Petar Beronja","2002",NA,"C","M","SRB",NA
"Peter Karas","2000",NA,"K","M","SLO",NA
"Peter Lerant Christopher","2002",NA,"C","M","SVK",NA
"Petra Myšakova","2000",NA,"K","F","SVK",NA
"Philip Miles","2001",NA,"K","M","GBR",NA
"Phillip Knudsen","2002",NA,"K","M","DEN",NA
"Piotr Czereszko","2000",NA,"K","M","POL",NA
"Povilas Ramonas","2000",NA,"C","M","LTU",NA
"Quentin Eby","2001",NA,"K","M","FRA",NA
"Rachael Kneen","2000",NA,"K","F","GBR",NA
"Rafael Kolundžić","2001",NA,"C","M","CRO",NA
"Ralfs Abasovs","2001",NA,"K","M","LAT",NA
"Rasmus Knudsen","2000",NA,"K","M","DEN",NA
"Raul Melzer","2002",NA,"K","M","GER",NA
"Razvan Ispas","2002",NA,"K","M","ROU",NA
"Rebeca Destefano","2002",NA,"K","F","ARG",NA
"Rebecka Gustafsson-lönn.","2001",NA,"K","F","SWE",NA
"Reina Rituma","2002",NA,"K","F","LAT",NA
"Réka Opavszky","2003",NA,"C","F","HUN",NA
"Réka Posta","2000",NA,"K","F","HUN",NA
"Ricarda Fleckenstein","2000",NA,"C","F","GER",NA
"Richard Nemeth","2001",NA,"K","M","SVK",NA
"Richard Zilizi","2000",NA,"C","M","SVK",NA
"Riku Yonemitsu","2001",NA,"C","M","JPN",NA
"Rina Tokui","2000",NA,"C","F","JPN",NA
"Rinko Maruoka","2000",NA,"K","F","JPN",NA
